fid,id,N37W123,X,Y
"5082","38",,6127973.2209000001,2013253.3962999999
"5083","38",,6128973.2209000001,2013253.3962999999
"5084","38",,6129973.2209000001,2013253.3962999999
"5085","38",,6130973.2209000001,2013253.3962999999
"5086","38",,6131973.2209000001,2013253.3962999999
"5087","38",,6132973.2209000001,2013253.3962999999
"5088","38",,6133973.2209000001,2013253.3962999999
"5089","38",,6134973.2209000001,2013253.3962999999
"5090","38",,6135973.2209000001,2013253.3962999999
"5091","38",,6136973.2209000001,2013253.3962999999
"5092","38",,6137973.2209000001,2013253.3962999999
"5093","38",,6138973.2209000001,2013253.3962999999
"5094","38",,6139973.2209000001,2013253.3962999999
"5095","38",,6140973.2209000001,2013253.3962999999
"5096","38",,6141973.2209000001,2013253.3962999999
"5097","38",,6142973.2209000001,2013253.3962999999
"5098","38",,6143973.2209000001,2013253.3962999999
"5099","38",,6144973.2209000001,2013253.3962999999
"5100","38",,6145973.2209000001,2013253.3962999999
"5101","38",,6146973.2209000001,2013253.3962999999
"5102","38",,6147973.2209000001,2013253.3962999999
"5103","38",,6148973.2209000001,2013253.3962999999
"5104","25",,5960973.2209000001,2055904.3149000001
"5105","25",,5961973.2209000001,2055904.3149000001
"5106","25",,5962973.2209000001,2055904.3149000001
"5107","25",,5963973.2209000001,2055904.3149000001
"5108","25",,5964973.2209000001,2055904.3149000001
"5109","25",,5965973.2209000001,2055904.3149000001
"5110","25",,5966973.2209000001,2055904.3149000001
"5111","25",,5967973.2209000001,2055904.3149000001
"5112","25",,5968973.2209000001,2055904.3149000001
"5113","25",,5969973.2209000001,2055904.3149000001
"5114","25",,5970973.2209000001,2055904.3149000001
"5115","25",,5971973.2209000001,2055904.3149000001
"5116","25",,5972973.2209000001,2055904.3149000001
"5117","25",,5973973.2209000001,2055904.3149000001
"5118","25",,5974973.2209000001,2055904.3149000001
"5119","25",,5975973.2209000001,2055904.3149000001
"5120","25",,5976973.2209000001,2055904.3149000001
"5121","25",,5977973.2209000001,2055904.3149000001
"5122","25",,5978973.2209000001,2055904.3149000001
"5123","25",,5979973.2209000001,2055904.3149000001
"5124","25",,5980973.2209000001,2055904.3149000001
"5125","25",,5981973.2209000001,2055904.3149000001
"5126","25",,5982973.2209000001,2055904.3149000001
"5127","25",,5983973.2209000001,2055904.3149000001
"5128","25",,5984973.2209000001,2055904.3149000001
"5129","25",,5985973.2209000001,2055904.3149000001
"5130","25",,5986973.2209000001,2055904.3149000001
"5131","25",,5987973.2209000001,2055904.3149000001
"5132","25",,5988973.2209000001,2055904.3149000001
"5133","25",,5989973.2209000001,2055904.3149000001
"5134","25",,5990973.2209000001,2055904.3149000001
"5135","25",,5991973.2209000001,2055904.3149000001
"5136","25",,5992973.2209000001,2055904.3149000001
"5137","25",,5993973.2209000001,2055904.3149000001
"5138","25",,5994973.2209000001,2055904.3149000001
"5139","25",,5995973.2209000001,2055904.3149000001
"5140","25",,5996973.2209000001,2055904.3149000001
"5141","25",,5997973.2209000001,2055904.3149000001
"5142","25",,5998973.2209000001,2055904.3149000001
"5143","25",,5999973.2209000001,2055904.3149000001
"5144","25",,6000973.2209000001,2055904.3149000001
"5145","25",,6001973.2209000001,2055904.3149000001
"5146","25",,6002973.2209000001,2055904.3149000001
"5147","25",,6003973.2209000001,2055904.3149000001
"5148","25",,6004973.2209000001,2055904.3149000001
"5149","25",,6005973.2209000001,2055904.3149000001
"5150","25",,6006973.2209000001,2055904.3149000001
"5151","25",,6007973.2209000001,2055904.3149000001
"5152","25",,6008973.2209000001,2055904.3149000001
"5153","25",,6009973.2209000001,2055904.3149000001
"5154","25",,6010973.2209000001,2055904.3149000001
"5155","25",,6011973.2209000001,2055904.3149000001
"5156","25",,6012973.2209000001,2055904.3149000001
"5157","25",,6013973.2209000001,2055904.3149000001
"5158","25",,6014973.2209000001,2055904.3149000001
"5159","25",,6015973.2209000001,2055904.3149000001
"5160","25",,6016973.2209000001,2055904.3149000001
"5161","25",,6017973.2209000001,2055904.3149000001
"5162","25",,6018973.2209000001,2055904.3149000001
"5163","25",,6019973.2209000001,2055904.3149000001
"5164","25",,6020973.2209000001,2055904.3149000001
"5165","25",,6021973.2209000001,2055904.3149000001
"5166","25",,6022973.2209000001,2055904.3149000001
"5167","25",,6023973.2209000001,2055904.3149000001
"5168","25",,6024973.2209000001,2055904.3149000001
"5169","25",,6025973.2209000001,2055904.3149000001
"5170","25",,6026973.2209000001,2055904.3149000001
"5171","25",,6027973.2209000001,2055904.3149000001
"5172","25",,6028973.2209000001,2055904.3149000001
"5173","25",,6029973.2209000001,2055904.3149000001
"5174","25",,6030973.2209000001,2055904.3149000001
"5175","25",,6031973.2209000001,2055904.3149000001
"5176","25",,6032973.2209000001,2055904.3149000001
"5177","25",,6033973.2209000001,2055904.3149000001
"5178","25",,6034973.2209000001,2055904.3149000001
"5179","25",,6035973.2209000001,2055904.3149000001
"5180","25",,6036973.2209000001,2055904.3149000001
"5181","25",,6037973.2209000001,2055904.3149000001
"5182","25",,6038973.2209000001,2055904.3149000001
"5183","25",,6039973.2209000001,2055904.3149000001
"5184","25",,6040973.2209000001,2055904.3149000001
"5185","25",,6041973.2209000001,2055904.3149000001
"5186","25",,6042973.2209000001,2055904.3149000001
"5187","25",,6043973.2209000001,2055904.3149000001
"5188","25",,6044973.2209000001,2055904.3149000001
"5189","25",,6045973.2209000001,2055904.3149000001
"5190","25",,6046973.2209000001,2055904.3149000001
"5191","25",,6047973.2209000001,2055904.3149000001
"5192","25",,6048973.2209000001,2055904.3149000001
"5193","25",,6049973.2209000001,2055904.3149000001
"5194","25",,6050973.2209000001,2055904.3149000001
"5195","25",,6051973.2209000001,2055904.3149000001
"5196","25",,6052973.2209000001,2055904.3149000001
"5197","25",,6053973.2209000001,2055904.3149000001
"5198","25",,6054973.2209000001,2055904.3149000001
"5199","25",,6055973.2209000001,2055904.3149000001
"5200","25",,6056973.2209000001,2055904.3149000001
"5201","25",,6057973.2209000001,2055904.3149000001
"5202","25",,6058973.2209000001,2055904.3149000001
"5203","25",,6059973.2209000001,2055904.3149000001
"5204","25",,6060973.2209000001,2055904.3149000001
"5205","25",,6061973.2209000001,2055904.3149000001
"5206","25",,6062973.2209000001,2055904.3149000001
"5207","25",,6063973.2209000001,2055904.3149000001
"5208","25",,6064973.2209000001,2055904.3149000001
"5209","25",,6065973.2209000001,2055904.3149000001
"5210","25",,6066973.2209000001,2055904.3149000001
"5211","25",,6067973.2209000001,2055904.3149000001
"5212","25",,6068973.2209000001,2055904.3149000001
"5213","25",,6069973.2209000001,2055904.3149000001
"5214","25",,6070973.2209000001,2055904.3149000001
"5215","25",,6071973.2209000001,2055904.3149000001
"5216","25",,6072973.2209000001,2055904.3149000001
"5217","25",,6073973.2209000001,2055904.3149000001
"5218","25",,6074973.2209000001,2055904.3149000001
"5219","25",,6075973.2209000001,2055904.3149000001
"5220","25",,6076973.2209000001,2055904.3149000001
"5221","25",,6077973.2209000001,2055904.3149000001
"5222","25",,6078973.2209000001,2055904.3149000001
"5223","25",,6079973.2209000001,2055904.3149000001
"5224","25",,6080973.2209000001,2055904.3149000001
"5225","25",,6081973.2209000001,2055904.3149000001
"5226","25",,6082973.2209000001,2055904.3149000001
"5227","25",,6083973.2209000001,2055904.3149000001
"5228","25",,6084973.2209000001,2055904.3149000001
"5229","25",,6085973.2209000001,2055904.3149000001
"5230","25",,6086973.2209000001,2055904.3149000001
"5231","25",,6087973.2209000001,2055904.3149000001
"5232","25",,6088973.2209000001,2055904.3149000001
"5233","25",,6089973.2209000001,2055904.3149000001
"5234","25",,6090973.2209000001,2055904.3149000001
"5235","25",,6091973.2209000001,2055904.3149000001
"5236","25",,6092973.2209000001,2055904.3149000001
"5237","25",,6093973.2209000001,2055904.3149000001
"5238","25",,6094973.2209000001,2055904.3149000001
"5239","25",,6095973.2209000001,2055904.3149000001
"5240","25",,6096973.2209000001,2055904.3149000001
"5241","25",,6097973.2209000001,2055904.3149000001
"5242","25",,6098973.2209000001,2055904.3149000001
"5243","25",,6099973.2209000001,2055904.3149000001
"5244","25",,6100973.2209000001,2055904.3149000001
"5245","25",,6101973.2209000001,2055904.3149000001
"5246","25",,6102973.2209000001,2055904.3149000001
"5247","25",,6103973.2209000001,2055904.3149000001
"5248","25",,6104973.2209000001,2055904.3149000001
"5249","25",,6105973.2209000001,2055904.3149000001
"5250","25",,6106973.2209000001,2055904.3149000001
"5251","25",,6107973.2209000001,2055904.3149000001
"5252","25",,6108973.2209000001,2055904.3149000001
"5253","25",,6109973.2209000001,2055904.3149000001
"5254","25",,6110973.2209000001,2055904.3149000001
"5255","25",,6111973.2209000001,2055904.3149000001
"5256","25",,6112973.2209000001,2055904.3149000001
"5257","25",,6113973.2209000001,2055904.3149000001
"5258","25",,6114973.2209000001,2055904.3149000001
"5259","25",,6115973.2209000001,2055904.3149000001
"5260","25",,6116973.2209000001,2055904.3149000001
"5261","25",,6117973.2209000001,2055904.3149000001
"5262","25",,6118973.2209000001,2055904.3149000001
"5263","25",,6119973.2209000001,2055904.3149000001
"5264","25",,6120973.2209000001,2055904.3149000001
"5265","25",,6121973.2209000001,2055904.3149000001
"5266","25",,6122973.2209000001,2055904.3149000001
"5267","25",,6123973.2209000001,2055904.3149000001
"5268","25",,6124973.2209000001,2055904.3149000001
"5269","25",,6125973.2209000001,2055904.3149000001
"5270","25",,6126973.2209000001,2055904.3149000001
"5271","25",,6127973.2209000001,2055904.3149000001
"5272","25",,6128973.2209000001,2055904.3149000001
"5273","25",,6129973.2209000001,2055904.3149000001
"5274","25",,6130973.2209000001,2055904.3149000001
"5275","25",,6131973.2209000001,2055904.3149000001
"5276","25",,6132973.2209000001,2055904.3149000001
"5277","25",,6133973.2209000001,2055904.3149000001
"5278","25",,6134973.2209000001,2055904.3149000001
"5279","25",,6135973.2209000001,2055904.3149000001
"5280","25",,6136973.2209000001,2055904.3149000001
"5281","25",,6137973.2209000001,2055904.3149000001
"5282","25",,6138973.2209000001,2055904.3149000001
"5283","25",,6139973.2209000001,2055904.3149000001
"5284","25",,6140973.2209000001,2055904.3149000001
"5285","25",,6141973.2209000001,2055904.3149000001
"5286","25",,6142973.2209000001,2055904.3149000001
"5287","25",,6143973.2209000001,2055904.3149000001
"5288","25",,6144973.2209000001,2055904.3149000001
"5289","25",,6145973.2209000001,2055904.3149000001
"5290","25",,6146973.2209000001,2055904.3149000001
"5291","25",,6147973.2209000001,2055904.3149000001
"5292","25",,6148973.2209000001,2055904.3149000001
"5293","24",,5960973.2209000001,2059185.1547999999
"5294","24",,5961973.2209000001,2059185.1547999999
"5295","24",,5962973.2209000001,2059185.1547999999
"5296","24",,5963973.2209000001,2059185.1547999999
"5297","24",,5964973.2209000001,2059185.1547999999
"5298","24",,5965973.2209000001,2059185.1547999999
"5299","24",,5966973.2209000001,2059185.1547999999
"5300","24",,5967973.2209000001,2059185.1547999999
"5301","24",,5968973.2209000001,2059185.1547999999
"5302","24",,5969973.2209000001,2059185.1547999999
"5303","24",,5970973.2209000001,2059185.1547999999
"5304","24",,5971973.2209000001,2059185.1547999999
"5305","24",,5972973.2209000001,2059185.1547999999
"5306","24",,5973973.2209000001,2059185.1547999999
"5307","24",,5974973.2209000001,2059185.1547999999
"5308","24",,5975973.2209000001,2059185.1547999999
"5309","24",,5976973.2209000001,2059185.1547999999
"5310","24",,5977973.2209000001,2059185.1547999999
"5311","24",,5978973.2209000001,2059185.1547999999
"5312","24",,5979973.2209000001,2059185.1547999999
"5313","24",,5980973.2209000001,2059185.1547999999
"5314","24",,5981973.2209000001,2059185.1547999999
"5315","24",,5982973.2209000001,2059185.1547999999
"5316","24",,5983973.2209000001,2059185.1547999999
"5317","24",,5984973.2209000001,2059185.1547999999
"5318","24",,5985973.2209000001,2059185.1547999999
"5319","24",,5986973.2209000001,2059185.1547999999
"5320","24",,5987973.2209000001,2059185.1547999999
"5321","24",,5988973.2209000001,2059185.1547999999
"5322","24",,5989973.2209000001,2059185.1547999999
"5323","24",,5990973.2209000001,2059185.1547999999
"5324","24",,5991973.2209000001,2059185.1547999999
"5325","24",,5992973.2209000001,2059185.1547999999
"5326","24",,5993973.2209000001,2059185.1547999999
"5327","24",,5994973.2209000001,2059185.1547999999
"5328","24",,5995973.2209000001,2059185.1547999999
"5329","24",,5996973.2209000001,2059185.1547999999
"5330","24",,5997973.2209000001,2059185.1547999999
"5331","24",,5998973.2209000001,2059185.1547999999
"5332","24",,5999973.2209000001,2059185.1547999999
"5333","24",,6000973.2209000001,2059185.1547999999
"5334","24",,6001973.2209000001,2059185.1547999999
"5335","24",,6002973.2209000001,2059185.1547999999
"5336","24",,6003973.2209000001,2059185.1547999999
"5337","24",,6004973.2209000001,2059185.1547999999
"5338","24",,6005973.2209000001,2059185.1547999999
"5339","24",,6006973.2209000001,2059185.1547999999
"5340","24",,6007973.2209000001,2059185.1547999999
"5341","24",,6008973.2209000001,2059185.1547999999
"5342","24",,6009973.2209000001,2059185.1547999999
"5343","24",,6010973.2209000001,2059185.1547999999
"5344","24",,6011973.2209000001,2059185.1547999999
"5345","24",,6012973.2209000001,2059185.1547999999
"5346","24",,6013973.2209000001,2059185.1547999999
"5347","24",,6014973.2209000001,2059185.1547999999
"5348","24",,6015973.2209000001,2059185.1547999999
"5349","24",,6016973.2209000001,2059185.1547999999
"5350","24",,6017973.2209000001,2059185.1547999999
"5351","24",,6018973.2209000001,2059185.1547999999
"5352","24",,6019973.2209000001,2059185.1547999999
"5353","24",,6020973.2209000001,2059185.1547999999
"5354","24",,6021973.2209000001,2059185.1547999999
"5355","24",,6022973.2209000001,2059185.1547999999
"5356","24",,6023973.2209000001,2059185.1547999999
"5357","24",,6024973.2209000001,2059185.1547999999
"5358","24",,6025973.2209000001,2059185.1547999999
"5359","24",,6026973.2209000001,2059185.1547999999
"5360","24",,6027973.2209000001,2059185.1547999999
"5361","24",,6028973.2209000001,2059185.1547999999
"5362","24",,6029973.2209000001,2059185.1547999999
"5363","24",,6030973.2209000001,2059185.1547999999
"5364","24",,6031973.2209000001,2059185.1547999999
"5365","24",,6032973.2209000001,2059185.1547999999
"5366","24",,6033973.2209000001,2059185.1547999999
"5367","24",,6034973.2209000001,2059185.1547999999
"5368","24",,6035973.2209000001,2059185.1547999999
"5369","24",,6036973.2209000001,2059185.1547999999
"5370","24",,6037973.2209000001,2059185.1547999999
"5371","24",,6038973.2209000001,2059185.1547999999
"5372","24",,6039973.2209000001,2059185.1547999999
"5373","24",,6040973.2209000001,2059185.1547999999
"5374","24",,6041973.2209000001,2059185.1547999999
"5375","24",,6042973.2209000001,2059185.1547999999
"5376","24",,6043973.2209000001,2059185.1547999999
"5377","24",,6044973.2209000001,2059185.1547999999
"5378","24",,6045973.2209000001,2059185.1547999999
"5379","24",,6046973.2209000001,2059185.1547999999
"5380","24",,6047973.2209000001,2059185.1547999999
"5381","24",,6048973.2209000001,2059185.1547999999
"5382","24",,6049973.2209000001,2059185.1547999999
"5383","24",,6050973.2209000001,2059185.1547999999
"5384","24",,6051973.2209000001,2059185.1547999999
"5385","24",,6052973.2209000001,2059185.1547999999
"5386","24",,6053973.2209000001,2059185.1547999999
"5387","24",,6054973.2209000001,2059185.1547999999
"5388","24",,6055973.2209000001,2059185.1547999999
"5389","24",,6056973.2209000001,2059185.1547999999
"5390","24",,6057973.2209000001,2059185.1547999999
"5391","24",,6058973.2209000001,2059185.1547999999
"5392","24",,6059973.2209000001,2059185.1547999999
"5393","24",,6060973.2209000001,2059185.1547999999
"5394","24",,6061973.2209000001,2059185.1547999999
"5395","24",,6062973.2209000001,2059185.1547999999
"5396","24",,6063973.2209000001,2059185.1547999999
"5397","24",,6064973.2209000001,2059185.1547999999
"5398","24",,6065973.2209000001,2059185.1547999999
"5399","24",,6066973.2209000001,2059185.1547999999
"5400","24",,6067973.2209000001,2059185.1547999999
"5401","24",,6068973.2209000001,2059185.1547999999
"5402","24",,6069973.2209000001,2059185.1547999999
"5403","24",,6070973.2209000001,2059185.1547999999
"5404","24",,6071973.2209000001,2059185.1547999999
"5405","24",,6072973.2209000001,2059185.1547999999
"5406","24",,6073973.2209000001,2059185.1547999999
"5407","24",,6074973.2209000001,2059185.1547999999
"5408","24",,6075973.2209000001,2059185.1547999999
"5409","24",,6076973.2209000001,2059185.1547999999
"5410","24",,6077973.2209000001,2059185.1547999999
"5411","24",,6078973.2209000001,2059185.1547999999
"5412","24",,6079973.2209000001,2059185.1547999999
"5413","24",,6080973.2209000001,2059185.1547999999
"5414","24",,6081973.2209000001,2059185.1547999999
"5415","24",,6082973.2209000001,2059185.1547999999
"5416","24",,6083973.2209000001,2059185.1547999999
"5417","24",,6084973.2209000001,2059185.1547999999
"5418","24",,6085973.2209000001,2059185.1547999999
"5419","24",,6086973.2209000001,2059185.1547999999
"5420","24",,6087973.2209000001,2059185.1547999999
"5421","24",,6088973.2209000001,2059185.1547999999
"5422","24",,6089973.2209000001,2059185.1547999999
"5423","24",,6090973.2209000001,2059185.1547999999
"5424","24",,6091973.2209000001,2059185.1547999999
"5425","24",,6092973.2209000001,2059185.1547999999
"5426","24",,6093973.2209000001,2059185.1547999999
"5427","24",,6094973.2209000001,2059185.1547999999
"5428","24",,6095973.2209000001,2059185.1547999999
"5429","24",,6096973.2209000001,2059185.1547999999
"5430","24",,6097973.2209000001,2059185.1547999999
"5431","24",,6098973.2209000001,2059185.1547999999
"5432","24",,6099973.2209000001,2059185.1547999999
"5433","24",,6100973.2209000001,2059185.1547999999
"5434","24",,6101973.2209000001,2059185.1547999999
"5435","24",,6102973.2209000001,2059185.1547999999
"5436","24",,6103973.2209000001,2059185.1547999999
"5437","24",,6104973.2209000001,2059185.1547999999
"5438","24",,6105973.2209000001,2059185.1547999999
"5439","24",,6106973.2209000001,2059185.1547999999
"5440","24",,6107973.2209000001,2059185.1547999999
"5441","24",,6108973.2209000001,2059185.1547999999
"5442","24",,6109973.2209000001,2059185.1547999999
"5443","24",,6110973.2209000001,2059185.1547999999
"5444","24",,6111973.2209000001,2059185.1547999999
"5445","24",,6112973.2209000001,2059185.1547999999
"5446","24",,6113973.2209000001,2059185.1547999999
"5447","24",,6114973.2209000001,2059185.1547999999
"5448","24",,6115973.2209000001,2059185.1547999999
"5449","24",,6116973.2209000001,2059185.1547999999
"5450","24",,6117973.2209000001,2059185.1547999999
"5451","24",,6118973.2209000001,2059185.1547999999
"5452","24",,6119973.2209000001,2059185.1547999999
"5453","24",,6120973.2209000001,2059185.1547999999
"5454","24",,6121973.2209000001,2059185.1547999999
"5455","24",,6122973.2209000001,2059185.1547999999
"5456","24",,6123973.2209000001,2059185.1547999999
"5457","24",,6124973.2209000001,2059185.1547999999
"5458","24",,6125973.2209000001,2059185.1547999999
"5459","24",,6126973.2209000001,2059185.1547999999
"5460","24",,6127973.2209000001,2059185.1547999999
"5461","24",,6128973.2209000001,2059185.1547999999
"5462","24",,6129973.2209000001,2059185.1547999999
"5463","24",,6130973.2209000001,2059185.1547999999
"5464","24",,6131973.2209000001,2059185.1547999999
"5465","24",,6132973.2209000001,2059185.1547999999
"5466","24",,6133973.2209000001,2059185.1547999999
"5467","24",,6134973.2209000001,2059185.1547999999
"5468","24",,6135973.2209000001,2059185.1547999999
"5469","24",,6136973.2209000001,2059185.1547999999
"5470","24",,6137973.2209000001,2059185.1547999999
"5471","24",,6138973.2209000001,2059185.1547999999
"5472","24",,6139973.2209000001,2059185.1547999999
"5473","24",,6140973.2209000001,2059185.1547999999
"5474","24",,6141973.2209000001,2059185.1547999999
"5475","24",,6142973.2209000001,2059185.1547999999
"5476","24",,6143973.2209000001,2059185.1547999999
"5477","24",,6144973.2209000001,2059185.1547999999
"5478","24",,6145973.2209000001,2059185.1547999999
"5479","24",,6146973.2209000001,2059185.1547999999
"5480","24",,6147973.2209000001,2059185.1547999999
"5481","24",,6148973.2209000001,2059185.1547999999
"5482","27",,5960973.2209000001,2049342.6351000001
"5483","27",,5961973.2209000001,2049342.6351000001
"5484","27",,5962973.2209000001,2049342.6351000001
"5485","27",,5963973.2209000001,2049342.6351000001
"5486","27",,5964973.2209000001,2049342.6351000001
"5487","27",,5965973.2209000001,2049342.6351000001
"5488","27",,5966973.2209000001,2049342.6351000001
"5489","27",,5967973.2209000001,2049342.6351000001
"5490","27",,5968973.2209000001,2049342.6351000001
"5491","27",,5969973.2209000001,2049342.6351000001
"5492","27",,5970973.2209000001,2049342.6351000001
"5493","27",,5971973.2209000001,2049342.6351000001
"5494","27",,5972973.2209000001,2049342.6351000001
"5495","27",,5973973.2209000001,2049342.6351000001
"5496","27",,5974973.2209000001,2049342.6351000001
"5497","27",,5975973.2209000001,2049342.6351000001
"5498","27",,5976973.2209000001,2049342.6351000001
"5499","27",,5977973.2209000001,2049342.6351000001
"5500","27",,5978973.2209000001,2049342.6351000001
"5501","27",,5979973.2209000001,2049342.6351000001
"5502","27",,5980973.2209000001,2049342.6351000001
"5503","27",,5981973.2209000001,2049342.6351000001
"5504","27",,5982973.2209000001,2049342.6351000001
"5505","27",,5983973.2209000001,2049342.6351000001
"5506","27",,5984973.2209000001,2049342.6351000001
"5507","27",,5985973.2209000001,2049342.6351000001
"5508","27",,5986973.2209000001,2049342.6351000001
"5509","27",,5987973.2209000001,2049342.6351000001
"5510","27",,5988973.2209000001,2049342.6351000001
"5511","27",,5989973.2209000001,2049342.6351000001
"5512","27",,5990973.2209000001,2049342.6351000001
"5513","27",,5991973.2209000001,2049342.6351000001
"5514","27",,5992973.2209000001,2049342.6351000001
"5515","27",,5993973.2209000001,2049342.6351000001
"5516","27",,5994973.2209000001,2049342.6351000001
"5517","27",,5995973.2209000001,2049342.6351000001
"5518","27",,5996973.2209000001,2049342.6351000001
"5519","27",,5997973.2209000001,2049342.6351000001
"5520","27",,5998973.2209000001,2049342.6351000001
"5521","27",,5999973.2209000001,2049342.6351000001
"5522","27",,6000973.2209000001,2049342.6351000001
"5523","27",,6001973.2209000001,2049342.6351000001
"5524","27",,6002973.2209000001,2049342.6351000001
"5525","27",,6003973.2209000001,2049342.6351000001
"5526","27",,6004973.2209000001,2049342.6351000001
"5527","27",,6005973.2209000001,2049342.6351000001
"5528","27",,6006973.2209000001,2049342.6351000001
"5529","27",,6007973.2209000001,2049342.6351000001
"5530","27",,6008973.2209000001,2049342.6351000001
"5531","27",,6009973.2209000001,2049342.6351000001
"5532","27",,6010973.2209000001,2049342.6351000001
"5533","27",,6011973.2209000001,2049342.6351000001
"5534","27",,6012973.2209000001,2049342.6351000001
"5535","27",,6013973.2209000001,2049342.6351000001
"5536","27",,6014973.2209000001,2049342.6351000001
"5537","27",,6015973.2209000001,2049342.6351000001
"5538","27",,6016973.2209000001,2049342.6351000001
"5539","27",,6017973.2209000001,2049342.6351000001
"5540","27",,6018973.2209000001,2049342.6351000001
"5541","27",,6019973.2209000001,2049342.6351000001
"5542","27",,6020973.2209000001,2049342.6351000001
"5543","27",,6021973.2209000001,2049342.6351000001
"5544","27",,6022973.2209000001,2049342.6351000001
"5545","27",,6023973.2209000001,2049342.6351000001
"5546","27",,6024973.2209000001,2049342.6351000001
"5547","27",,6025973.2209000001,2049342.6351000001
"5548","27",,6026973.2209000001,2049342.6351000001
"5549","27",,6027973.2209000001,2049342.6351000001
"5550","27",,6028973.2209000001,2049342.6351000001
"5551","27",,6029973.2209000001,2049342.6351000001
"5552","27",,6030973.2209000001,2049342.6351000001
"5553","27",,6031973.2209000001,2049342.6351000001
"5554","27",,6032973.2209000001,2049342.6351000001
"5555","27",,6033973.2209000001,2049342.6351000001
"5556","27",,6034973.2209000001,2049342.6351000001
"5557","27",,6035973.2209000001,2049342.6351000001
"5558","27",,6036973.2209000001,2049342.6351000001
"5559","27",,6037973.2209000001,2049342.6351000001
"5560","27",,6038973.2209000001,2049342.6351000001
"5561","27",,6039973.2209000001,2049342.6351000001
"5562","27",,6040973.2209000001,2049342.6351000001
"5563","27",,6041973.2209000001,2049342.6351000001
"5564","27",,6042973.2209000001,2049342.6351000001
"5565","27",,6043973.2209000001,2049342.6351000001
"5566","27",,6044973.2209000001,2049342.6351000001
"5567","27",,6045973.2209000001,2049342.6351000001
"5568","27",,6046973.2209000001,2049342.6351000001
"5569","27",,6047973.2209000001,2049342.6351000001
"5570","27",,6048973.2209000001,2049342.6351000001
"5571","27",,6049973.2209000001,2049342.6351000001
"5572","27",,6050973.2209000001,2049342.6351000001
"5573","27",,6051973.2209000001,2049342.6351000001
"5574","27",,6052973.2209000001,2049342.6351000001
"5575","27",,6053973.2209000001,2049342.6351000001
"5576","27",,6054973.2209000001,2049342.6351000001
"5577","27",,6055973.2209000001,2049342.6351000001
"5578","27",,6056973.2209000001,2049342.6351000001
"5579","27",,6057973.2209000001,2049342.6351000001
"5580","27",,6058973.2209000001,2049342.6351000001
"5581","27",,6059973.2209000001,2049342.6351000001
"5582","27",,6060973.2209000001,2049342.6351000001
"5583","27",,6061973.2209000001,2049342.6351000001
"5584","27",,6062973.2209000001,2049342.6351000001
"5585","27",,6063973.2209000001,2049342.6351000001
"5586","27",,6064973.2209000001,2049342.6351000001
"5587","27",,6065973.2209000001,2049342.6351000001
"5588","27",,6066973.2209000001,2049342.6351000001
"5589","27",,6067973.2209000001,2049342.6351000001
"5590","27",,6068973.2209000001,2049342.6351000001
"5591","27",,6069973.2209000001,2049342.6351000001
"5592","27",,6070973.2209000001,2049342.6351000001
"5593","27",,6071973.2209000001,2049342.6351000001
"5594","27",,6072973.2209000001,2049342.6351000001
"5595","27",,6073973.2209000001,2049342.6351000001
"5596","27",,6074973.2209000001,2049342.6351000001
"5597","27",,6075973.2209000001,2049342.6351000001
"5598","27",,6076973.2209000001,2049342.6351000001
"5599","27",,6077973.2209000001,2049342.6351000001
"5600","27",,6078973.2209000001,2049342.6351000001
"5601","27",,6079973.2209000001,2049342.6351000001
"5602","27",,6080973.2209000001,2049342.6351000001
"5603","27",,6081973.2209000001,2049342.6351000001
"5604","27",,6082973.2209000001,2049342.6351000001
"5605","27",,6083973.2209000001,2049342.6351000001
"5606","27",,6084973.2209000001,2049342.6351000001
"5607","27",,6085973.2209000001,2049342.6351000001
"5608","27",,6086973.2209000001,2049342.6351000001
"5609","27",,6087973.2209000001,2049342.6351000001
"5610","27",,6088973.2209000001,2049342.6351000001
"5611","27",,6089973.2209000001,2049342.6351000001
"5612","27",,6090973.2209000001,2049342.6351000001
"5613","27",,6091973.2209000001,2049342.6351000001
"5614","27",,6092973.2209000001,2049342.6351000001
"5615","27",,6093973.2209000001,2049342.6351000001
"5616","27",,6094973.2209000001,2049342.6351000001
"5617","27",,6095973.2209000001,2049342.6351000001
"5618","27",,6096973.2209000001,2049342.6351000001
"5619","27",,6097973.2209000001,2049342.6351000001
"5620","27",,6098973.2209000001,2049342.6351000001
"5621","27",,6099973.2209000001,2049342.6351000001
"5622","27",,6100973.2209000001,2049342.6351000001
"5623","27",,6101973.2209000001,2049342.6351000001
"5624","27",,6102973.2209000001,2049342.6351000001
"5625","27",,6103973.2209000001,2049342.6351000001
"5626","27",,6104973.2209000001,2049342.6351000001
"5627","27",,6105973.2209000001,2049342.6351000001
"5628","27",,6106973.2209000001,2049342.6351000001
"5629","27",,6107973.2209000001,2049342.6351000001
"5630","27",,6108973.2209000001,2049342.6351000001
"5631","27",,6109973.2209000001,2049342.6351000001
"5632","27",,6110973.2209000001,2049342.6351000001
"5633","27",,6111973.2209000001,2049342.6351000001
"5634","27",,6112973.2209000001,2049342.6351000001
"5635","27",,6113973.2209000001,2049342.6351000001
"5636","27",,6114973.2209000001,2049342.6351000001
"5637","27",,6115973.2209000001,2049342.6351000001
"5638","27",,6116973.2209000001,2049342.6351000001
"5639","27",,6117973.2209000001,2049342.6351000001
"5640","27",,6118973.2209000001,2049342.6351000001
